Date,Agent Name,Call Type,Client Name ,Number,Problem Type,escalation ,Pod time/ ticket,Ticket,Ticket Status,Department,Outbound Type ,Call Source,Remarks
12/17/2024,Gaurab Sapkota,OUT,RBB-Ramnagar-Butwal-FTTH-vlan562,9807558892,Intranet / VPN,,,64291,already opened,Operation,,NGUCC Panel,
12/17/2024,Hari Dahal,IN,Ganapati-Micro-Finance-Bittiya-Ratamata-SM,9762507676,Wireless,17-12-2024 18:27:22,,64292,CLOSED,Operation,,,
12/17/2024,Gaurab Sapkota,IN,SO2543-Barahapokhari-Rural-Municipality-FTTx,9852849905,Intranet / VPN,17-12-2024 20:37:28,,64295,CLOSED,L2 Enterprise,,NGUCC Panel,
12/17/2024,Gaurab Sapkota,OUT,SO2543-Barahapokhari-Rural-Municipality-FTTx,9852849905,Intranet / VPN,18-12-2024 21:03:28,,64295,already opened,L2 Enterprise,Client Follow up,NGUCC Panel,
12/17/2024,Gaurab Sapkota,OUT,SO2543-Barahapokhari-Rural-Municipality-FTTx,9852849905,No Internet ,19-12-2024 21:11:28,,64295,already opened,L2 Enterprise,Client Follow up,NGUCC Panel,
12/18/2024,Yagesh KC,IN,Chhimek-laghubitta-kanchanpur-Belauri-FTTX,9769897386,No Internet ,18-12-2024 08:42:17,,64326,OPEN,Operation,,NGUCC Panel,
12/18/2024,Kshitiz Kamu Magar,IN,American-Life-Insurance-Co-Metlife-Surkhet-FTTX,83521588,No Internet ,,,64147,CLOSED,Operation,Client Follow up,NGUCC Panel,
12/19/2024,Nirajan Chaudhary,IN,Kumari-Bank-Limited-Birendranagar-Extension-Counter-Surkhet-Pradesh-Hospital-FTTx,9866519100,Intranet / VPN,,,,already opened,Operation,,,
12/18/2024,Yagesh KC,IN,hotel-jampa (Forwarded to retail support by discord),14701378,No Internet ,,,,Not Opened,,,NGUCC Panel,
12/18/2024,Bipul Shrestha,IN,Chhimek-laghubitta-kanchanpur-Belauri-FTTX,9769897386,Intranet / VPN,,,,already opened,Operation,,,
12/18/2024,Bipul Shrestha,IN,American-Life-Insurance-Co-Metlife-Surkhet-FTTX,83521588,Intranet / VPN,,,,already opened,Operation,,,
18/12/2024,Kshitiz Kamu Magar,IN,Nic-asia-laghu-beltari,9802269083,No Internet ,,,,Not Opened,,,NGUCC Panel,client will call back.
18/12/2024,Nirajan Chaudhary,IN,,9767652853,General Inquries ,,,,Not Opened,,,,informed marketing teams contact number
18/12/2024,Yagesh KC,IN,CUID-1692-Mega-Stock-Market-Complex-Tripureshwor,9761793545,No Internet ,18-12-2024 10:18:43,,64336,OPEN,L2 Enterprise,,NGUCC Panel,
18/12/2024,Kshitiz Kamu Magar,IN,CUID-1692-Mega-Stock-Market-Complex-Tripureshwor,9761793545,No Internet ,,,64337,already opened,L2 Enterprise,Client Follow up,NGUCC Panel,
18/12/2024,Nikita Shrestha ,OUT,Mega-Bank-Rautamai-Gaupalika-FTTX,9811720739,,,,,already opened,CORPORATE,Client Follow up,NGUCC Panel,
18/12/2024,Anmol Shrestha,OUT,Prime-Bank-HO,9843515241,General Inquries ,,,,Not Opened,CORPORATE,Client Follow up,NGUCC Panel,Backup link maintenance
18/12/2024,Suraj Khaiju,,Jalpa-Laghubitta-kohalabi-FTTX,9815414296,Intranet / VPN,13-12-2024 13:13:05,,63900,CLOSED,CORPORATE,Client Follow up,,
18/12/2024,Nikita Shrestha ,OUT,Muktinath-Bikash-Bank-kusma-ftth,9867773545,Intranet / VPN,,,,Not Opened,CORPORATE,Client Follow up,NGUCC Panel,
18/12/2024,Anmol Shrestha,OUT,Kumari-Bank-Limited-Birendranagar-Extension-Counter-Surkhet-Pradesh-Hospital-FTTx,9866519100,Intranet / VPN,17-12-2024 11:45:59,,64259,CLOSED,CORPORATE,Client Follow up,NGUCC Panel,
18/12/2024,Nirajan Chaudhary,IN,Jalpa-Lagubhitta-Bansgadi-FTTH,9868622442,Intranet / VPN,18-12-2024 10:48:58,,64346,CLOSED,CORPORATE,Client Follow up,NGUCC Panel,Powser issue at HO Mikrotik router.
18/12/2024,Rebika Shrestha,OUT, Tej-Shree-Apartment-Hotel-Pvt-Ltd-Block-A-Sanepa-Lalitpur-Fttx,9803427728,Intranet / VPN,17-12-2024 13:36:01,,64267,already opened,CORPORATE,Client Follow up,X-Lite,
18/12/2024,Rebika Shrestha,OUT,NIBL-EXT-Counter-Gwarko-Balkumari,9841701804,Intranet / VPN,18-12-2024 10:15:41,,64335,OPEN,Operation,Client Follow up,NGUCC Panel,
18/12/2024,Rebika Shrestha,OUT,Ganapati-Micro-Finance-Bittiya-Ratamata-SM,9762507676,Intranet / VPN,17-12-2024 18:27:22,,64292,CLOSED,CORPORATE,Client Follow up,NGUCC Panel,
18/12/2024,Nikita Shrestha ,OUT,Muktinath-Bikash-Bank-Begnastal-FTTX,9802306129,Intranet / VPN,,,,Not Opened,CORPORATE,Client Follow up,NGUCC Panel,
18/12/2024,Rebika Shrestha,OUT, Sadhana-Laghubitta-Bittiya-Sanstha-FTTX-vlan374-hetauda,9802846823,Intranet / VPN,16-12-2024 11:18:17,,64129,already opened,CORPORATE,Client Follow up,NGUCC Panel,
18/12/2024,Bipul Shrestha,IN,Metropolitian-Police-Garrison-Battlion-FTTx,9851283134,Intranet / VPN,,,,Not Opened,,,,
18/12/2024,Anmol Shrestha,OUT,Jalpa-Laghubitta-HO,9857834902,Intranet / VPN,,,,Not Opened,CORPORATE,Client Follow up,NGUCC Panel,
18/12/2024,Anmol Shrestha,OUT,Jalpa-Laghubitta-HO,9857834902,Intranet / VPN,,,,Not Opened,CORPORATE,Client Follow up,NGUCC Panel,
18/12/2024,Anmol Shrestha,OUT,Jalpa-Lagubhitta-Bansgadi-FTTH,9868622442,Intranet / VPN,18-12-2024 10:48:58,,64346,CLOSED,CORPORATE,Client Follow up,NGUCC Panel,
18/12/2024,Nikita Shrestha ,OUT,NIC-ASIA-Laghubitta-Chawannibazar-Kanchanpur-fttx,9802269083,Intranet / VPN,,,,Not Opened,CORPORATE,Client Follow up,NGUCC Panel,
18/12/2024,Ruksana Shrestha ,IN,RBB-Jalbire-Devdada-SM,9851113800,Wireless,,,,Not Opened,,,,
18/12/2024,Ruksana Shrestha ,OUT,RBB-Jalbire-Devdada-SM,9851113800,Wireless,,,,Not Opened,CORPORATE,Client Follow up,NGUCC Panel,
18/12/2024,Ruksana Shrestha ,OUT,Sadhana-Laghubitta-Bittiya-Sanstha-FTTX-vlan374-hetauda,9802846823,General Inquries ,,,,already opened,CORPORATE,Client Follow up,NGUCC Panel,
18/12/2024,Kshitiz Kamu Magar,OUT,COR-26120-Thakur-Pd-Sharma-Sinamangal-MD-Full-Bright-Consultancy-FOC,9851140916,Intranet / VPN,18-12-2024 11:59:39,,64366,already opened,CORPORATE,Client Follow up,NGUCC Panel,client will cal back later.
18/12/2024,Rebika Shrestha,OUT,NIC-ASIA-Bank-Goldhunga-FTTX,9801982641,Intranet / VPN,18-12-2024 08:03:07,,64297,already opened,CORPORATE,Client Follow up,NGUCC Panel,
18/12/2024,Rebika Shrestha,OUT,NIC-ASIA-Bank-Goldhunga-FTTX,9801982641,Intranet / VPN,18-12-2024 08:03:07,,64297,already opened,CORPORATE,Client Follow up,X-Lite,
18/12/2024,Ruksana Shrestha ,OUT,Prabhu-Bank-Syafrubesi-dia-fiber,9806269530,Intranet / VPN,,,,Not Opened,,,,
18/12/2024,Nikita Shrestha ,OUT,Prime-Bank-Gaurigunj-Sm,23412040,Wireless,17-12-2024 12:16:27,,64260,CLOSED,CORPORATE,Client Follow up,NGUCC Panel,
18/12/2024,Rebika Shrestha,OUT,NIC-Asia-Laghubitta-Baddichaur,9802269076,Intranet / VPN,,,,Not Opened,,Client Follow up,X-Lite,
18/12/2024,Nikita Shrestha ,OUT,Jalpa-Laghubitta-kohalabi-FTTX,9856019059,Intranet / VPN,18-12-2024 11:10:02,,,CLOSED,CORPORATE,Client Follow up,NGUCC Panel,
18/12/2024,Ruksana Shrestha ,OUT,Nepal-Bank-Surkhet-Birendranagar-FTTH,9702640630,Intranet / VPN,,,,already opened,CORPORATE,Client Follow up,NGUCC Panel,
18/12/2024,Anmol Shrestha,OUT,Jalpa-Laghubitta-kohalabi-FTTX,9856019059,Intranet / VPN,18-12-2024 11:10:57,,64352,CLOSED,CORPORATE,Client Follow up,NGUCC Panel,
18/12/2024,Bipul Shrestha,IN,Green-Development-Bank-Talchowk-Fiber,9856036907,Intranet / VPN,,,,already opened,CORPORATE,,,
18/12/2024,Nikita Shrestha ,OUT,RBB-Lekhnath-Talchwok-F/L,9856025425,Intranet / VPN,,,,Not Opened,CORPORATE,Client Follow up,NGUCC Panel,
18/12/2024,Ruksana Shrestha ,IN,P2P-Laxmi-Bank-Gola-SM,9862317136,Wireless,18-12-2024 13:12:22,,64378,CLOSED,L2 Enterprise,,,
18/12/2024,Yagesh KC,IN,centre for micro-finance (Issue forwarded to Retail support by discord),14811030,,,,,Not Opened,,,NGUCC Panel,
18/12/2024,Yagesh KC,IN,Shreejana-Dev-Center-Duipiple-SM,9824127027,,,,,Not Opened,,,NGUCC Panel,
18/12/2024,Kshitiz Kamu Magar,IN,P2P-Laxmi-Bank-Gola-SM,9862317136,Intranet / VPN,,,64378,already opened,L2 Enterprise,Client Follow up,NGUCC Panel,
18/12/2024,Bipul Shrestha,IN,"NIC-ASIA-Laghubitta-Chawannibazar-Kanchanpur-fttxOpen",9802269083,Intranet / VPN,18-12-2024 14:04:49,,64386,CLOSED,L2 Enterprise,Client Follow up,NGUCC Panel,
18/12/2024,Rebika Shrestha,OUT, Suryodaya-Womi-Laghubitta-Jaleswor-PPPoE,9801967396,Intranet / VPN,17-12-2024 15:55:52,,64275,already opened,,,,
18/12/2024,Nikita Shrestha ,OUT,NIC-ASIA-Laghubitta-Chawannibazar-Kanchanpur-fttx,9802269083,Intranet / VPN,,,,CLOSED,CORPORATE,Client Follow up,NGUCC Panel,
18/12/2024,Ruksana Shrestha ,OUT,Kumari-bank-Bhangaha-Dhalkebar-FTTH,9854035239,Intranet / VPN,18-12-2024 16:03:16,,64400,already opened,,,,
18/12/2024,Rebika Shrestha,IN,Ganapati-Micro-Finance-Bittiya-Ratamata-SM,9810501257,Intranet / VPN,18-12-2024 16:14:23,,64402,CLOSED,,,,
18/12/2024,Anmol Shrestha,IN,Laxmi-Bank-Gola-SM,9862317136,Intranet / VPN,18-12-2024 13:12:31,,64378,OPEN,CORPORATE,Client Follow up,NGUCC Panel,
18/12/2024,Ruksana Shrestha ,IN,Nic-Asia-Bank-Siyari-Sm,9801982541,Wireless,,,,Not Opened,CORPORATE,,,
18/12/2024,Ruksana Shrestha ,OUT,Nic-Asia-Bank-Siyari-Sm,9801982541,Wireless,,,,Not Opened,,Client Follow up,NGUCC Panel,
18/12/2024,Ruksana Shrestha ,OUT,Nic-Asia-Bank-Siyari-Sm,9801982541,Wireless,,,,Not Opened,,Client Follow up,NGUCC Panel,
18/12/2024,Ruksana Shrestha ,OUT,Nic-Asia-Bank-Siyari-Sm,9801982541,Wireless,,,,Not Opened,CORPORATE,Client Follow up,X-Lite,
19/12/2024,Yagesh KC,IN,NIC-ASIA-Laghubitta-Chawannibazar-Kanchanpur-fttx,9802269083,Intranet / VPN,19-12-2024 09:04:07,,64439,CLOSED,Operation,,NGUCC Panel,
19/12/2024,Nirajan Chaudhary,IN,P2P-Jalpa-Laghubitta-Hariharpur-wsn,,Wireless,19-12-2024 09:52:12,,64445,CLOSED,,,,
19/12/2024,Nikita Shrestha ,OUT,Mega-Bank-Dhangadi-FTTh,9848137378,Intranet / VPN,,,,Not Opened,CORPORATE,Client Follow up,NGUCC Panel,
19/12/2024,Rebika Shrestha,OUT,Public-Sutradhar-Multipurpose-Co-Operative-Society-Ltd,9851230476,Intranet / VPN,19-12-2024 05:44:27,,64412,already opened,CORPORATE,Client Follow up,NGUCC Panel,Call is not reachable
19/12/2024,Yagesh KC,OUT,Prabhu-Bank-Syafrubesi-dia-fiber,9860269530,Intranet / VPN,8-12-2024 20:20:58,,64401,already opened,CORPORATE,Client Follow up,NGUCC Panel,
19/12/2024,Rebika Shrestha,OUT,Ganapati-Micro-Finance-Bittiya-Ratamata-SM,9810501257,Intranet / VPN,18-12-2024 16:14:23,,64402,already opened,CORPORATE,Client Follow up,NGUCC Panel,
19/12/2024,Ruksana Shrestha ,IN,64446 - COR-129-Nepali-Radio-Baneshwor-Anamnagar-Primary,14592225,Intranet / VPN,19-12-2024 10:10:14,,64446,OPEN,L2 Enterprise,,,
19/12/2024,Yagesh KC,OUT,Prabhu-Bank-Syafrubesi-dia-fiber,9869244327,,,,,already opened,,Client Follow up,NGUCC Panel,
19/12/2024,Bipul Shrestha,IN,New conection,9847690245,General Inquries ,,,,Not Opened,,,,
19/12/2024,Rebika Shrestha,OUT,Sanima-Bank-Sunwal-FTTx,9843237792,Intranet / VPN,19-12-2024 08:14:36,,64422,already opened,CORPORATE,Client Follow up,NGUCC Panel,
19/12/2024,Yagesh KC,OUT,Muktinath-Bikash-Bank-Lalbandi-FTTX,9802306066,,19-12-2024 09:50:44,,64444,already opened,CORPORATE,Client Follow up,X-Lite,
19/12/2024,Kshitiz Kamu Magar,IN,Amrit-Distillery-Pvt.-Ltd-Belauri-FTTx,9812700880,Intranet / VPN,19-12-2024 12:12:50,,64463,CLOSED,CORPORATE,Client Follow up,X-Lite,
19/12/2024,Nirajan Chaudhary,OUT,B36-Secure-Securities-Birtamod-FTTX,9851245920,Intranet / VPN,,,,Not Opened,,Client Follow up,,
19/12/2024,Rebika Shrestha,OUT,Ganapati-Micro-Finance-Bittiya-Ratamata-SM,9810501257,Intranet / VPN,18-12-2024 16:14:23,,,already opened,CORPORATE,Client Follow up,NGUCC Panel,Call is not reachable
19/12/2024,Rebika Shrestha,OUT,Global-IME-Duikholi-Rolpa-FTTx,9841799777,Intranet / VPN,17-12-2024 10:10:01,,,already opened,CORPORATE,Client Follow up,NGUCC Panel,Call is not reachable
19/12/2024,Suraj Khaiju,OUT,NIC-Asia-Bank-lekhnath-Fttx,9801982362,Intranet / VPN,,,,already opened,L2 Enterprise,Client Follow up,NGUCC Panel,
19/12/2024,Ruksana Shrestha ,IN,Prabhu-Bank-Syafrubesi-dia-fiber,9701013141,Intranet / VPN,,,,Not Opened,,,,
19/12/2024,Ruksana Shrestha ,OUT,Prabhu-Bank-Syafrubesi-dia-fiber,10541080,Intranet / VPN,,,,Not Opened,,,,
19/12/2024,Kshitiz Kamu Magar,OUT,CUID-1811-Venus-Enterprises-and-Water-Proofing-PVT.LTD,9843322326,DIA,,,,Not Opened,,Client Follow up,NGUCC Panel,"As per client, no electricity."
19/12/2024,Ruksana Shrestha ,OUT,CUID-2281-Nepal-SBI-Bank-Sisuwa-Intranet,9846531415,Intranet / VPN,,,,already opened,CORPORATE,Client Follow up,NGUCC Panel,
19/12/2024,Yagesh KC,OUT,Muktinath-Bikash-Bank-Lalbandi-FTTX,9802306066,Intranet / VPN,19-12-2024 09:50:44,,,CLOSED,CORPORATE,Client Follow up,X-Lite,
19/12/2024,Nikita Shrestha ,IN,Malpot-Office-Jogbuda-Dadeldhura-FTTx,9802343517,Intranet / VPN,,,,Not Opened,CORPORATE,,NGUCC Panel,
19/12/2024,Rebika Shrestha,OUT,Public-Sutradhar-Multipurpose-Co-Operative-Society-Ltd,9851230476,Intranet / VPN,19-12-2024 05:44:27,,,already opened,CORPORATE,Client Follow up,NGUCC Panel,
19/12/2024,Suraj Khaiju,OUT,Nic-Asia-Bank-Bardaghat-Ext-Counter,9801982757,Intranet / VPN,,,,already opened,,Client Follow up,NGUCC Panel,
19/12/2024,Rebika Shrestha,OUT, Sunrise-Bank-Kalyanpur_SM,9805927098,Intranet / VPN,19-12-2024 08:43:01,,,already opened,CORPORATE,Client Follow up,NGUCC Panel,Call is not receivable
19/12/2024,Bipul Shrestha,IN,new connection,9808666809,General Inquries ,,,,Not Opened,,,,
19/12/2024,Nikita Shrestha ,OUT,Green-Development-Bank-Talchowk-Fiber-IT person,9856036907,General Inquries ,,,,CLOSED,CORPORATE,Client Follow up,NGUCC Panel,
19/12/2024,Nikita Shrestha ,OUT,Green-Development-Bank-Talchowk-Fiber,9703993607,General Inquries ,,,,CLOSED,CORPORATE,Client Follow up,NGUCC Panel,
19/12/2024,Anmol Shrestha,IN,Siddhartha-Bank-Ltd-Galanjar-FTTH,9823577744,General Inquries ,,,,Not Opened,CORPORATE,Client Follow up,NGUCC Panel,
19/12/2024,Ruksana Shrestha ,OUT,NIC-ASIA-Laghubitta-dhading,9802269263,Intranet / VPN,,,,Not Opened,CORPORATE,Client Follow up,NGUCC Panel,
19/12/2024,Ruksana Shrestha ,OUT,NIC-ASIA-Laghubitta-dhading,9802269263,Intranet / VPN,,,,Not Opened,CORPORATE,Client Follow up,X-Lite,
19/12/2024,Anmol Shrestha,OUT,Amrit-Distillery-Pvt.-Ltd-Belauri-FTTx,9812700880,Intranet / VPN,19-12-2024 12:12:50,,64463,CLOSED,CORPORATE,Client Follow up,Telephone,
19/12/2024,Yagesh KC,IN,S001587/S008055-Indian Airlines,9807052482,General Inquries ,,,,Not Opened,,,NGUCC Panel,
19/12/2024,Kshitiz Kamu Magar,IN,Siddhartha-Bank-Ltd-Galanjar-FTTH,9823577744,Slow Internet,19-12-2024 12:31:39,19-12-2024 12:40:01,64466,CLOSED,CORPORATE,Client Follow up,NGUCC Panel,
19/12/2024,Rebika Shrestha,IN,RBB-Manebhanjyang-FTTX,9852840248,Intranet / VPN,,,,OPEN,L2 Enterprise,,,
19/12/2024,Anmol Shrestha,OUT,Siddhartha-Bank-Ltd-HO,9801862178,Intranet / VPN,,,,Not Opened,CORPORATE,Client Follow up,NGUCC Panel,
19/12/2024,Suraj Khaiju,OUT,Global-IME-IRD-Ghartigaun-Rolpa-FTTx,9857830520,Intranet / VPN,17-12-2024 10:43:19,,,CLOSED,CORPORATE,Client Follow up,NGUCC Panel,
19/12/2024,Anmol Shrestha,OUT,Siddhartha-Bank-Ltd-Galanjar-FTTH,9823577744,Intranet / VPN,19-12-2024 12:31:39,19-12-2024 12:40:01,64466,CLOSED,CORPORATE,Client Follow up,NGUCC Panel,
19/12/2024,Rebika Shrestha,OUT,Apollo-diagnostic-center-Basundhara-Kathmandu-FTTx,9801358607,Intranet / VPN,19-12-2024 12:32:36,,,OPEN,L2 Enterprise,Client Follow up,NGUCC Panel,
19/12/2024,Ruksana Shrestha ,OUT,NIC-ASIA-Laghubitta-dhading,9802269263,Intranet / VPN,19-12-2024 12:22:48,,64461,already opened,CORPORATE,Client Follow up,NGUCC Panel,
19/12/2024,Ruksana Shrestha ,OUT,NIC-ASIA-Laghubitta-dhading,9802269263,Intranet / VPN,19-12-2024 12:22:48,,64461,already opened,CORPORATE,Client Follow up,X-Lite,
19/12/2024,Suraj Khaiju,OUT,Kumari-Bank-Khairwara-Mahotari-FTTH,9860644321,Intranet / VPN,19-12-2024 12:39:40,,64469,OPEN,L2 Enterprise,Client Follow up,NGUCC Panel,
19/12/2024,Nikita Shrestha ,IN,Surya-life-ftth-jarankhu,9820106320,Intranet / VPN,,,64473,already opened,Operation,,NGUCC Panel,
19/12/2024,Ruksana Shrestha ,OUT,NIC-ASIA-Laghubitta-dhading,9802269263,Intranet / VPN,19-12-2024 12:22:48,,64469,already opened,CORPORATE,Client Follow up,X-Lite,
19/12/2024,Ruksana Shrestha ,OUT,NIC-ASIA-Laghubitta-dhading,9851055592,Intranet / VPN,19-12-2024 12:22:48,,64469,already opened,CORPORATE,Client Follow up,X-Lite,
19/12/2024,Bipul Shrestha,IN,COR-35010-NIC-ASIA-Bank-Ltd-ATM-Jhamsikhel-Big-mart,9802342301,Intranet / VPN,19-12-2024 13:39:04,,64480,CLOSED,Operation,,,
19/12/2024,Rebika Shrestha,OUT,Surya-life-ftth-jarankhu,9820106320,Intranet / VPN,19-12-2024 12:56:23,,64473,CLOSED,CORPORATE,Client Follow up,NGUCC Panel,
19/12/2024,Rebika Shrestha,OUT,Global HO,9843396959,General Inquries ,,,,Not Opened,,,,
19/12/2024,Yagesh KC,IN,resleere,9807795433,General Inquries ,,,,Not Opened,,,NGUCC Panel,
19/12/2024,Yagesh KC,OUT,Prabhu bank HO,9869244327,General Inquries ,,,,Not Opened,,Client Follow up,NGUCC Panel,
19/12/2024,Gaurab Sapkota,OUT,Public-Sutradhar-Mid-Baneshwor-Intranet-FTTH,9851230471,Intranet / VPN,19-12-2024 14:55:02,,64486,CLOSED,L2 Enterprise,Client Follow up,NGUCC Panel,up now
19/12/2024,Hari Dahal,OUT,Apollo-diagnostic-center-Basundhara-Kathmandu-FTTx,9801358607,Slow Internet,,,,already opened,CORPORATE,Client Follow up,NGUCC Panel,
19/12/2024,Hari Dahal,OUT,Apollo-diagnostic-center-Basundhara-Kathmandu-FTTx,9801358607,Slow Internet,,,,already opened,CORPORATE,Client Follow up,NGUCC Panel,
19/12/2024,Hari Dahal,OUT,Apollo-diagnostic-center-Basundhara-Kathmandu-FTTx,9801358607,Slow Internet,,,,,,,,
19/12/2024,Hari Dahal,IN,CUID-1768-Pahi-Investment-Gokarneshwor-KTM,9863889126,No Internet ,19-12-2024 15:12:30,,64487,CLOSED,Operation,Client Follow up,NGUCC Panel,
19/12/2024,Yagesh KC,OUT,Apollo-diagnostic-center-Basundhara-Kathmandu-FTTx,9801358607,,19-12-2024 12:32:36,,64468,already opened,CORPORATE,Client Follow up,X-Lite,
19/12/2024,Rebika Shrestha,OUT,COR-35010-NIC-ASIA-Bank-Ltd-ATM-Jhamsikhel-Big-mart,9802342301,Intranet / VPN,19-12-2024 13:36:06,,64480,already opened,CORPORATE,Client Follow up,X-Lite,
19/12/2024,Ruksana Shrestha ,IN,COR-35010-NIC-ASIA-Bank-Ltd-ATM-Jhamsikhel-Big-mart,9802342301,Intranet / VPN,19/12/2024 13:36:06,,64480,already opened,CORPORATE,,,
19/12/2024,Gaurab Sapkota,IN,Ganapati-Micro-Finance-Bittiya-Ratamata-SM,9810501257,Wireless,19-12-2024 16:17:38,,64505,CLOSED,L2 Enterprise,,NGUCC Panel,
19/12/2024,Ruksana Shrestha ,OUT,Nepal-SBI-Bank-Biratnagar-FTTx,9852636160,Intranet / VPN,18-12-2024 08:55:05,,64330,CLOSED,CORPORATE,Client Follow up,NGUCC Panel,
19/12/2024,Ruksana Shrestha ,OUT,Nepal-SBI-Bank-Biratnagar-FTTx,9842020104,Intranet / VPN,18-12-2024 08:55:05,,64330,CLOSED,CORPORATE,Client Follow up,NGUCC Panel,
19/12/2024,Rebika Shrestha,OUT,CUID-1768-Pahi-Investment-Gokarneshwor-KTM,9863889126,Intranet / VPN,,,64487,already opened,,,,
19/12/2024,Hari Dahal,OUT,Kanti-Children-Hospital-Maharajgunj-FOC,9813537452,General Inquries ,,,,,,,,
19/12/2024,Hari Dahal,OUT,HBL-Subarna-Gaupalika-FTTX,9746559255,General Inquries ,,,,Not Opened,,,,
19/12/2024,Nitesh Pokhrel,IN,Sagarmatha-Apartment-Master,9864475687,Slow Internet,19-12-2024 18:47:44,,64509,OPEN,L2 Enterprise,,,
19/12/2024,Gaurab Sapkota,IN,Google Boys Hostel P. Ltd,9851216389,Slow Internet,19-12-2024 19:26:49,,64510,OPEN,L2 Enterprise,,NGUCC Panel,
19/12/2024,Nitesh Pokhrel,IN,Naikap-Village-Resort-FTTx,15916348,Intranet / VPN,19-12-2024 20:26:30,,64515,CLOSED,Operation,,,
19/12/2024,Hari Dahal,OUT,united Cement dhading,9801105188,General Inquries ,,,,already opened,CORPORATE,Client Follow up,X-Lite,
19/12/2024,Hari Dahal,OUT,united Cement dhading,9801105188,General Inquries ,,,,already opened,CORPORATE,Client Follow up,NGUCC Panel,
19/12/2024,Hari Dahal,OUT,united Cement dhading,9801105188,No Internet ,19-12-2024 21:44:37,,64517,OPEN,CORPORATE,Client Follow up,Telephone,
20/12/2024,Kshitiz Kamu Magar,IN,Relief-Nepal-sindhuli-FTTx,9846618856,No Internet ,20-12-2024 07:41:27,,64524,OPEN,L2 Enterprise,Client Follow up,NGUCC Panel,"PON stable, device fine, no internet."
20/12/2024,Kshitiz Kamu Magar,IN,Muktinath-Bikash-Bank-Lalbandi-FTTX,9802306066,No Internet ,,,,Not Opened,,Client Follow up,NGUCC Panel,mac is reachable. As perclient link is slow.
20/12/2024,Nirajan Chaudhary,IN,Naikap-Village-Resort-FTTx,15916348,Internal Issues,,,64515,CLOSED,,,,
20/12/2024,Rebika Shrestha,OUT,Ganapati-Micro-Finance-Bittiya-Ratamata-SM,9810501257,Intranet / VPN,19-12-2024 16:17:38,,64505,already opened,CORPORATE,Client Follow up,NGUCC Panel,
20/12/2024,Nikita Shrestha ,IN,Mahuli-Laghubitta-Num-Branch-sankhuwasabha-FTTX,9765738764,Slow Internet,,,,Not Opened,CORPORATE,,NGUCC Panel,
20/12/2024,Nirajan Chaudhary,OUT,Pahi-Investment-FTTX,15919714,Internal Issues,,,,Not Opened,,,,client will call back in a while after checking the device status 
20/12/2024,Ruksana Shrestha ,IN,Home-user,15382008,General Inquries ,,,,Not Opened,Trasnfered,,,
20/12/2024,Rebika Shrestha,OUT, Nepal-SBI-Bank-Biratnagar-FTTx,9860408092,Intranet / VPN,18-12-2024 08:55:05,,64330,CLOSED,CORPORATE,Client Follow up,,
20/12/2024,Rebika Shrestha,OUT, Nepal-SBI-Bank-Biratnagar-FTTx,9842020104,Intranet / VPN,18-12-2024 08:55:05,,64330,CLOSED,CORPORATE,Client Follow up,,
20/12/2024,Nirajan Chaudhary,OUT,Pahi-Investment-FTTX,15919714,Intranet / VPN,20-12-2024 10:54:38,,,OPEN,Operation,Client Follow up,,
20/12/2024,Rebika Shrestha,OUT,Nic-Asia-Bank-Purano-Naikap-FTTX,9801982629,Intranet / VPN,20-12-2024 08:13:22,,64531,already opened,CORPORATE,Client Follow up,NGUCC Panel,Call is not receivable
20/12/2024,Ruksana Shrestha ,OUT,Nic-Asia-Bank-ranimills,9801981992,Intranet / VPN,20-12-2024 10:55:42,,64569,already opened,CORPORATE,Client Follow up,NGUCC Panel,
20/12/2024,Ruksana Shrestha ,OUT,Nic-Asia-Bank-ranimills,9801981992,Intranet / VPN,20-12-2024 10:55:42,,64569,already opened,CORPORATE,Client Follow up,X-Lite,
20/12/2024,Kshitiz Kamu Magar,IN,NIC-Asia-Bank-RamprasadRai-Gaupalika-FTTx,9801981960,Intranet / VPN,20-12-2024 11:33:36,,64575,CLOSED,L2 Enterprise,Client Follow up,NGUCC Panel,
20/12/2024,Nikita Shrestha ,OUT,Global-IME-bank-HO,9843396959,Intranet / VPN,,,,Not Opened,CORPORATE,Client Follow up,NGUCC Panel,
20/12/2024,Nirajan Chaudhary,OUT,B32-Premier-Securities-Putalisadak-KTM-FTTX,,Intranet / VPN,20-12-2024 11:21:49,,64573,OPEN,L2 Enterprise,,NGUCC Panel,
20/12/2024,Nikita Shrestha ,IN,RBB-Bhajani-FTTX,9868556073,Intranet / VPN,,,,Not Opened,CORPORATE,,NGUCC Panel,
20/12/2024,Nikita Shrestha ,OUT,RBB-Bhajani-FTTX,9868556073,Intranet / VPN,,,,Not Opened,CORPORATE,Client Follow up,NGUCC Panel,
20/12/2024,Ruksana Shrestha ,IN,Google Boys Hostel P. Ltd,9851216389,No Internet ,19-12-2024 19:26:49,,64510,already opened,L2 Enterprise,,,
20/12/2024,Yagesh KC,OUT,S016078-Hyatt-Regency-Hotel-CDSC-Intranet,9801048258,Intranet / VPN,20-12-2024 12:16:29,,64578,OPEN,Operation,Client Follow up,X-Lite,
20/12/2024,Yagesh KC,IN,Rbb-Manthali-FTTX,9854040056,No Internet ,,,,Not Opened,,,NGUCC Panel,
